size,cycles,type,dpu
16777216,4325385744,dec,27
16777216,4325386560,enc,28
16777216,4325385792,dec,28
16777216,4325386640,enc,29
16777216,4325385712,dec,29
16777216,4325386720,enc,30
16777216,4325385568,dec,30
16777216,4325386640,enc,31
16777216,4325385712,dec,31
16777216,4325386656,enc,32
16777216,4325385664,dec,32
16777216,4325386656,enc,33
16777216,4325385664,dec,33
16777216,4325386784,enc,34
16777216,4325385520,dec,34
16777216,4325386720,enc,35
16777216,4325385824,dec,35
16777216,4325386720,enc,36
16777216,4325385712,dec,36
16777216,4325386496,enc,37
16777216,4325385856,dec,37
16777216,4325386576,enc,38
16777216,4325385712,dec,38
16777216,4325386640,enc,39
16777216,4325385712,dec,39
16777216,4325386976,enc,40
16777216,4325385600,dec,40
16777216,4325386720,enc,41
16777216,4325385744,dec,41
16777216,4325386656,enc,42
16777216,4325385664,dec,42
16777216,4325386720,enc,43
16777216,4325385792,dec,43
16777216,4325386640,enc,44
16777216,4325385808,dec,44
16777216,4325386656,enc,45
16777216,4325385744,dec,45
16777216,4325386640,enc,46
16777216,4325385808,dec,46
16777216,4325386832,enc,47
16777216,4325385744,dec,47
16777216,4325386640,enc,48
16777216,4325385840,dec,48
16777216,4325386640,enc,49
16777216,4325385792,dec,49
16777216,4325387056,enc,50
16777216,4325385744,dec,50
16777216,4325386576,enc,51
16777216,4325385520,dec,51
16777216,4325386720,enc,52
16777216,4325385712,dec,52
16777216,4325386864,enc,53
16777216,4325385840,dec,53
16777216,4325386512,enc,54
16777216,4325385664,dec,54
16777216,4325386720,enc,55
16777216,4325385744,dec,55
16777216,4325386656,enc,56
16777216,4325385664,dec,56
16777216,4325386896,enc,57
16777216,4325385600,dec,57
16777216,4325387024,enc,58
16777216,4325385824,dec,58
16777216,4325386720,enc,59
16777216,4325385856,dec,59
16777216,4325386640,enc,60
16777216,4325385712,dec,60
16777216,4325386656,enc,61
16777216,4325385744,dec,61
16777216,4325386832,enc,62
16777216,4325385808,dec,62
16777216,4325386832,enc,63
16777216,4325385744,dec,63
