size,cycles,type,dpu
16777216,42340440688,enc,0
16777216,42340442576,dec,0
16777216,42687974048,enc,1
16777216,42687982048,dec,1
16777216,41633187200,enc,2
16777216,41633178496,dec,2
16777216,42687978496,enc,3
16777216,42687980032,dec,3
16777216,41810240896,enc,4
16777216,41810242560,dec,4
16777216,42687981664,enc,5
16777216,42687974544,dec,5
16777216,43057770736,enc,6
16777216,43057772272,dec,6
16777216,42340440832,enc,7
16777216,42340442592,dec,7
16777216,41981775072,enc,8
16777216,41981777168,dec,8
16777216,41981775088,enc,9
16777216,41981776768,dec,9
16777216,41981775456,enc,10
16777216,41981776640,dec,10
16777216,41463703824,enc,11
16777216,41463705312,dec,11
16777216,43197407200,enc,12
16777216,43197396816,dec,12
16777216,42340441088,enc,13
16777216,42340441968,dec,13
16777216,42340440688,enc,14
16777216,42340441888,dec,14
16777216,43057770784,enc,15
16777216,43057771984,dec,15
16777216,43365238096,enc,16
16777216,43365236544,dec,16
16777216,41463703552,enc,17
16777216,41463705360,dec,17
16777216,43365238928,enc,18
16777216,43365236992,dec,18
16777216,41810241312,enc,19
16777216,41810243376,dec,19
16777216,41633189168,enc,20
16777216,41633178160,dec,20
16777216,41463703408,enc,21
16777216,41463705328,dec,21
16777216,42505978832,enc,22
16777216,42505980048,dec,22
16777216,42687979056,enc,23
16777216,42687979312,dec,23
16777216,42161108304,enc,24
16777216,42161109232,dec,24
16777216,41981775888,enc,25
16777216,41981776784,dec,25
16777216,42161108256,enc,26
16777216,42161109936,dec,26
16777216,43365236512,enc,27
16777216,43365232880,dec,27
16777216,41292034720,enc,28
16777216,41292036608,dec,28
16777216,43535991600,enc,29
16777216,43535992992,dec,29
16777216,42852819568,enc,30
16777216,42852821120,dec,30
16777216,41810241168,enc,31
16777216,41810244512,dec,31
16777216,42340440800,enc,32
16777216,42340442352,dec,32
16777216,42687975568,enc,33
16777216,42687974832,dec,33
16777216,40943555872,enc,34
16777216,40943555520,dec,34
16777216,42161108320,enc,35
16777216,42161109536,dec,35
16777216,41292034672,enc,36
16777216,41292036512,dec,36
16777216,42505978656,enc,37
16777216,42505979952,dec,37
16777216,41810240416,enc,38
16777216,41810243488,dec,38
16777216,41463703792,enc,39
16777216,41463705328,dec,39
16777216,40770084416,enc,40
16777216,40770083200,dec,40
16777216,42161107824,enc,41
16777216,42161109664,dec,41
16777216,42852819712,enc,42
16777216,42852820752,dec,42
16777216,43709891408,enc,43
16777216,43709894656,dec,43
16777216,42852820032,enc,44
16777216,42852820864,dec,44
16777216,41292034560,enc,45
16777216,41292036480,dec,45
16777216,42161108416,enc,46
16777216,42161109792,dec,46
16777216,41633189248,enc,47
16777216,41633178464,dec,47
16777216,42340440976,enc,48
16777216,42340442688,dec,48
16777216,42687975008,enc,49
16777216,42687981456,dec,49
16777216,43057771040,enc,50
16777216,43057772368,dec,50
16777216,44576835584,enc,51
16777216,44576837984,dec,51
16777216,42852819808,enc,52
16777216,42852821456,dec,52
16777216,41633187312,enc,53
16777216,41633178224,dec,53
16777216,42687981760,enc,54
16777216,42687978544,dec,54
16777216,42340440592,enc,55
16777216,42340442288,dec,55
16777216,42852820448,enc,56
16777216,42852821200,dec,56
16777216,42505978624,enc,57
16777216,42505980192,dec,57
16777216,41810240272,enc,58
16777216,41810243152,dec,58
16777216,43365236592,enc,59
16777216,43365233760,dec,59
16777216,42340440512,enc,60
16777216,42340441824,dec,60
16777216,41981775824,enc,61
16777216,41981776944,dec,61
16777216,41144887168,enc,62
16777216,41144890240,dec,62
16777216,42505978928,enc,63
16777216,42505980112,dec,63
